variant_name,score_name,heldout_subject,feature,feature_group,weight,n_subject_components_removed
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_high_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_left_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_left_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_left_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_left_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_left_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_low_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_opposite_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_opposite_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_opposite_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_opposite_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_opposite_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_right_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_right_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_right_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_right_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_right_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-VopvKx,motor_stn_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,meg_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,meg_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,meg_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,meg_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,meg_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_left_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_left_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_left_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_left_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_left_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_right_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_right_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_right_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_right_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,stn_right_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,alpha_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,beta_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,cortico_stn_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,gamma_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_alpha_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_broad_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_high_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_left_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_left_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_left_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_left_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_left_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_low_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_opposite_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_opposite_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_opposite_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_opposite_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_opposite_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_right_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_right_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_right_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_right_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_right_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-dCsWjQ,motor_stn_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,meg_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,meg_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,meg_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,meg_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,meg_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_left_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_left_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_left_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_left_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_left_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_right_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_right_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_right_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_right_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,stn_right_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,alpha_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,beta_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,cortico_stn_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,gamma_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_alpha_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_broad_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_high_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_left_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_left_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_left_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_left_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_left_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_low_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_opposite_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_opposite_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_opposite_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_opposite_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_opposite_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_right_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_right_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_right_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_right_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_right_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-gNX5yb,motor_stn_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,meg_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,meg_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,meg_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,meg_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,meg_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_left_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_left_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_left_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_left_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_left_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_right_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_right_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_right_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_right_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,stn_right_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,alpha_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,beta_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,cortico_stn_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,gamma_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_alpha_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_broad_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_high_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_left_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_left_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_left_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_left_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_left_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_low_beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_opposite_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_opposite_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_opposite_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_opposite_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_opposite_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_right_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_right_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_right_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_right_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_right_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_task_side_alpha_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_task_side_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_task_side_gamma_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_task_side_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-hnetKS,motor_stn_task_side_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,meg_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,meg_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,meg_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,meg_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,meg_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,motor_alpha_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,motor_low_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,motor_high_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,motor_broad_beta_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,motor_gamma_power,MEG_motor_power_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_left_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_left_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_left_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_left_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_left_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_right_alpha_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_right_low_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_right_high_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_right_broad_beta_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,stn_right_gamma_power,STN_features,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,motor_stn_low_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,motor_stn_high_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,motor_stn_broad_beta_coupling,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,alpha_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,beta_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,beta_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,cortico_stn_coupling_index,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,gamma_coupling_asymmetry,coupling,1.0,0
v2B_gated_aperiodic_top5,v2_metric,sub-i4oK0F,gamma_coupling_index,coupling,1.0,0
